"TF","totaltargets","genomeratio","subtargets","subratio","logFC","pval"
"AT5G65310",17060,0.616886638944133,11,0.785714285714286,0.348999391977328,0.273637474863708
"AT4G16750",10971,0.396709455794612,8,0.571428571428571,0.52649038748316,0.273656535080923
"AT4G32730",11026,0.398698246248418,8,0.571428571428571,0.519275913454572,0.274099087590766
"AT5G67300",11038,0.399132164165612,8,0.571428571428571,0.517706629353988,0.274210410690134
"AT5G02840",4715,0.170493581630808,4,0.285714285714286,0.744855743983226,0.278330355485856
"AT2G33710",10138,0.366588320376062,3,0.214285714285714,-0.774625148322636,0.280767748303258
"AT3G53200",4828,0.174579642017718,4,0.285714285714286,0.710687838790664,0.286096994484367
"AT5G65410",15259,0.551762791538601,10,0.714285714285714,0.372453096768389,0.286734448246474
"AT5G18450",2095,0.0757548363767854,2,0.142857142857143,0.915163270958969,0.287224120205231
"AT4G06746",2105,0.0761164346411137,2,0.142857142857143,0.908293281591925,0.289161298451447
"AT1G01250",667,0.0241186042306997,1,0.0714285714285714,1.5663548483611,0.289509064569023
"AT5G67190",13413,0.485011751943591,9,0.642857142857143,0.406478469724197,0.290009303083709
"AT1G45249",2112,0.0763695534261436,2,0.142857142857143,0.903503680187229,0.290517388204541
"AT1G19210",11787,0.426215874163804,8,0.571428571428571,0.42298884636584,0.291345315930521
"AT2G36010",4911,0.177580907611643,4,0.285714285714286,0.686096692350377,0.292166019484786
"AT1G77920",13618,0.492424516362321,9,0.642857142857143,0.384595583136435,0.2950882822879
"AT2G01930",11999,0.433881757367565,4,0.285714285714286,-0.602728756241184,0.295476893596684
"AT2G43000",4985,0.180256734767673,4,0.285714285714286,0.664520010260126,0.2978239027024
"AT5G25190",5021,0.181558488519255,4,0.285714285714286,0.65413878987782,0.300657365448887
"AT5G47230",700,0.0253118785029832,1,0.0714285714285714,1.49668668771335,0.301575561959586
"AT3G10030",2174,0.0786114626649792,2,0.142857142857143,0.861761574518374,0.302528179356359
"AT1G12610",2205,0.079732417284397,2,0.142857142857143,0.841334859100801,0.308531192564769
"AT5G66730",5126,0.185355270294703,4,0.285714285714286,0.624280036254103,0.309211232103947
"AT2G02450",5156,0.186440065087688,4,0.285714285714286,0.615861251184029,0.311731581548061
"AT3G49530",5243,0.189585969987344,4,0.285714285714286,0.591720969029329,0.319223429102182
"AT3G25990",2262,0.0817935273910685,2,0.142857142857143,0.804514585555863,0.31955932948203
"AT1G20980",2263,0.0818296872175014,2,0.142857142857143,0.80387693027879,0.319752657245246
"AT2G24430",5259,0.190164527210269,4,0.285714285714286,0.587325018064992,0.320629962297636
"AT2G20400",5286,0.191140842523956,4,0.285714285714286,0.579937089904113,0.323023120378194
"AT3G24520",6025,0.21786295425782,1,0.0714285714285714,-1.60884772645901,0.328233030418388
"AT1G52150",5388,0.194829144820105,1,0.0714285714285714,-1.44763633591662,0.330161445565823
"AT3G15500",6370,0.230338094377147,5,0.357142857142857,0.632748237289383,0.336085510676298
"AT1G47655",6480,0.234315675284759,5,0.357142857142857,0.608047796661057,0.339780105835714
"AT5G54230",6540,0.236485264870729,5,0.357142857142857,0.594750974047599,0.342025090509144
"AT4G24020",829,0.0299764961128187,1,0.0714285714285714,1.25266950804993,0.346942225116439
"AT5G18560",2412,0.0872175013559935,2,0.142857142857143,0.711883607645599,0.348470222055565
"AT3G56400",6714,0.242777074670042,5,0.357142857142857,0.556869072735493,0.349416839786306
"AT4G25480",6745,0.243898029289459,5,0.357142857142857,0.550223166597418,0.350866938110101
"AT1G72010",2427,0.087759898752486,2,0.142857142857143,0.702939406394549,0.351348940600598
"AT5G23280",842,0.0304465738564455,1,0.0714285714285714,1.23022137647929,0.351358942114203
"AT1G32150",6979,0.252359428674742,5,0.357142857142857,0.501021277977248,0.363040380734582
"AT5G52020",7033,0.254312059302115,5,0.357142857142857,0.489901392465141,0.366144206564578
"AT3G27010",908,0.0328331224010125,1,0.0714285714285714,1.12134931225477,0.373357554249861
"AT2G44840",7829,0.283095281142651,2,0.142857142857143,-0.986714528625716,0.37504284813811
"AT1G51140",7995,0.289097812330501,2,0.142857142857143,-1.01698451882201,0.37585748659666
"AT5G08330",2557,0.0924606761887543,2,0.142857142857143,0.627661354304034,0.376170393989806
"AT1G69690",921,0.0333032001446393,1,0.0714285714285714,1.10084045345435,0.377608098893128
"AT2G40620",8196,0.2963659374435,6,0.428571428571429,0.532156031255594,0.378414375365742
"AT3G10480",8396,0.303597902730067,6,0.428571428571429,0.497373848974685,0.382607252039293
"AT1G12260",8416,0.304321099258724,6,0.428571428571429,0.493941310974535,0.383114370071477
"AT5G46590",8428,0.304755017175918,6,0.428571428571429,0.491885701449531,0.383426172355008
"AT2G26960",2864,0.103561742903634,0,0,-Inf,0.387144503301318
"AT5G14960",979,0.0354004700777436,1,0.0714285714285714,1.01273274994199,0.396247915523436
"AT4G11660",3274,0.118387271741096,0,0,-Inf,0.3966788712954
"AT4G00250",9162,0.331296329777617,3,0.214285714285714,-0.628586547251168,0.412027241547277
"AT1G79580",15995,0.578376423793166,10,0.714285714285714,0.304492522430009,0.419570933032752
"AT4G23550",12033,0.435111191466281,8,0.571428571428571,0.393189048010018,0.419863177230856
"AT3G55370",12069,0.436412945217863,8,0.571428571428571,0.388879276198897,0.420150594000985
"AT2G46590",12280,0.444042668595191,8,0.571428571428571,0.363874859288141,0.422740205535462
"AT5G46350",14033,0.507430844331947,9,0.642857142857143,0.341286957565783,0.424678512230224
"AT4G36740",16518,0.597288013017538,10,0.714285714285714,0.258074499116327,0.427472137065795
"AT3G47500",10960,0.396311697703851,7,0.5,0.335292543755399,0.427572209223844
"AT3G15270",14608,0.528222744530826,9,0.642857142857143,0.283351751003775,0.434383886823317
"AT2G41690",1104,0.0399204483818478,1,0.0714285714285714,0.839373342767513,0.434671241486908
"AT3G56850",3936,0.142325076839631,3,0.214285714285714,0.590345794927601,0.437164226104127
"AT5G29000",4077,0.147423612366661,3,0.214285714285714,0.539568058778289,0.448719868884431
"AT5G63090",1184,0.0428132344964744,1,0.0714285714285714,0.738444433916734,0.458057022290348
"AT1G55110",4200,0.151871271017899,3,0.214285714285714,0.496686687713356,0.459432257508391
"AT5G17800",4241,0.153353823901645,3,0.214285714285714,0.482671532670407,0.463120912510387
"AT2G03340",1216,0.0439703489423251,1,0.0714285714285714,0.699970286102097,0.467157240816918
"AT2G35700",4367,0.157909962032182,3,0.214285714285714,0.440433484486587,0.474788609701595
"AT1G34370",1279,0.0462484180075936,1,0.0714285714285714,0.627097250664045,0.484660064677748
"AT1G62300",4646,0.167998553606943,1,0.0714285714285714,-1.23387563926313,0.489184631445155
"AT1G51220",5129,0.185463749774001,1,0.0714285714285714,-1.37656405643163,0.489855942705337
"AT3G17730",4565,0.165069607665883,1,0.0714285714285714,-1.2085013453259,0.490398787363538
"AT3G23220",1346,0.0486711263785934,1,0.0714285714285714,0.553435104935366,0.502687364162173
"AT1G28370",5657,0.204556138130537,4,0.285714285714286,0.482076343901909,0.504338021092304
"AT3G26620",1361,0.0492135237750859,1,0.0714285714285714,0.537446448041688,0.506642265559324
"AT2G30590",1370,0.0495389622129814,1,0.0714285714285714,0.527937621697793,0.509001167236024
"AT3G10500",5926,0.214283131440969,4,0.285714285714286,0.415054888584402,0.516338006847646
"AT1G65910",6318,0.22845778340264,4,0.285714285714286,0.322645577798808,0.53835719546624
"AT3G09735",6577,0.237823178448743,2,0.142857142857143,-0.735316155388741,0.541284948711452
"AT1G30490",7375,0.266678719942144,5,0.357142857142857,0.421398560409119,0.544648244345501
"AT1G69180",7396,0.267438076297234,5,0.357142857142857,0.417296385028849,0.545069037868579
"AT2G02070",7490,0.27083709998192,5,0.357142857142857,0.399075891086933,0.547145557292795
"AT1G74840",7603,0.27492316036883,5,0.357142857142857,0.377472818698938,0.550049608603775
"AT5G07310",7795,0.281865847043934,5,0.357142857142857,0.341492586847899,0.555960585948596
"AT3G03200",9183,0.332055686132707,6,0.428571428571429,0.36811047001869,0.570994896925176
"AT1G51700",9240,0.334116796239378,6,0.428571428571429,0.35918316396342,0.571645132274783
"AT4G25490",9342,0.337805098535527,6,0.428571428571429,0.343344570466647,0.573062583006387
"AT1G34190",9530,0.3446031459049,6,0.428571428571429,0.314599801469534,0.576508864846961
"AT1G71450",9574,0.346194178267944,6,0.428571428571429,0.307954209547074,0.577467735352282
"AT1G59640",1651,0.0596998734406075,1,0.0714285714285714,0.258773394632425,0.577593177708347
"AT2G28810",17774,0.642704755017176,8,0.571428571428571,-0.169582973287301,0.585694242793364
"AT2G45420",10834,0.391755559573314,4,0.285714285714286,-0.455380575925369,0.586141484175552
"AT1G68320",9924,0.358850117519436,6,0.428571428571429,0.256154280374408,0.587053197248074
"AT2G46770",10561,0.381883926957151,4,0.285714285714286,-0.418561027080416,0.587359486824504
"AT5G17300",17097,0.618224552522148,10,0.714285714285714,0.208370316370298,0.587385147396109
"AT5G16820",10492,0.379388898933285,4,0.285714285714286,-0.4091042927193,0.588017354986089
"AT1G09540",11242,0.40650876875791,7,0.5,0.298641622028369,0.588390328947654
"AT2G30250",11329,0.409654673657566,7,0.5,0.287519820587527,0.58948645549918
"AT3G04060",10054,0.363550894955704,6,0.428571428571429,0.237378326571474,0.59145544775102
"AT1G29280",10214,0.369336467184957,4,0.285714285714286,-0.37036254416673,0.592100170142086
"AT5G56840",14824,0.536033267040318,9,0.642857142857143,0.262175634960731,0.593846458152795
"AT5G60130",12890,0.466100162719219,5,0.357142857142857,-0.384138748815968,0.593888627928273
"AT2G23320",14915,0.539323811245706,9,0.642857142857143,0.253346443765421,0.593970826972837
"AT2G42200",16031,0.579678177544748,7,0.5,-0.213324080322149,0.59475982245689
"AT4G01250",15204,0.549774001084795,9,0.642857142857143,0.22565949112603,0.595890046051343
"AT2G37590",13445,0.486168866389441,8,0.571428571428571,0.233115664785449,0.598964627938571
"AT3G57920",13630,0.492858434279515,8,0.571428571428571,0.213399857853113,0.602495153943747
"AT3G10113",15664,0.566407521243898,9,0.642857142857143,0.182657751384301,0.603676738246491
"AT2G31230",11987,0.433447839450371,5,0.357142857142857,-0.279357124129187,0.603769460161295
"AT4G24240",1772,0.0640752124389803,1,0.0714285714285714,0.156734910990665,0.604293400480895
"AT5G60850",13802,0.499077924425963,8,0.571428571428571,0.195308081904692,0.6065708630704
"AT5G03150",1965,0.0710540589405171,0,0,-Inf,0.618413794333164
"AT1G24250",2109,0.0762610739468451,0,0,-Inf,0.619310289983889
"AT1G50640",2671,0.0965828964020973,2,0.142857142857143,0.564733538910573,0.63894258347838
"AT3G15170",2763,0.0999096004339179,2,0.142857142857143,0.515877952733192,0.643995947762688
"AT4G05100",2835,0.102513107937082,2,0.142857142857143,0.478764779716091,0.648218559664112
"AT3G13810",2987,0.108009401554873,2,0.142857142857143,0.403416277234887,0.657805365380008
"AT1G30210",3053,0.11039595009944,2,0.142857142857143,0.371885925338897,0.662216100674529
"AT1G36060",3127,0.113071777255469,2,0.142857142857143,0.337334295620645,0.667315608760496
"AT4G32800",3207,0.115964563370096,2,0.142857142857143,0.300889161104034,0.672991458991283
"AT5G53950",3383,0.122328692822274,2,0.142857142857143,0.223810337751701,0.685970043563009
"AT1G03840",3424,0.123811245706021,2,0.142857142857143,0.206430813144532,0.68907338326303
"AT2G04038",3512,0.12699331043211,2,0.142857142857143,0.169820670010324,0.695815338769802
"AT5G62320",3665,0.132525763876333,2,0.142857142857143,0.108300316524514,0.707743648052077
"AT1G70920",3786,0.136901102874706,1,0.0714285714285714,-0.93856089615802,0.708537942777857
"AT1G22810",4755,0.171939974688121,3,0.214285714285714,0.317630674518918,0.720400143825256
