"TF","totaltargets","genomeratio","subtargets","subratio","logFC","pval"
"AT2G20400",5286,0.191140842523956,1,0.0476190476190476,-2.00502541081704,0.158645595487566
"AT1G30210",3053,0.11039595009944,0,0,-Inf,0.159764104811615
"AT3G30210",1853,0.0670041583800398,3,0.142857142857143,1.09225063351842,0.163017053078702
"AT5G66300",3403,0.123051889350931,5,0.238095238095238,0.952271957746882,0.17028446426411
"AT5G04410",10001,0.361634424154764,11,0.523809523809524,0.534510275621281,0.170919676528044
"AT3G18400",10209,0.369155668052793,11,0.523809523809524,0.504812980775661,0.174594169752556
"AT1G29280",10214,0.369336467184957,11,0.523809523809524,0.504106573749411,0.174708956182253
"AT2G18060",5730,0.207195805460134,7,0.333333333333333,0.685970797237863,0.175238017003988
"AT2G04038",3512,0.12699331043211,5,0.238095238095238,0.90678626417653,0.176119489400278
"AT3G50060",16474,0.595696980654493,16,0.761904761904762,0.355032025442481,0.18068786301446
"AT4G14770",11284,0.408027481468089,12,0.571428571428571,0.485906848960112,0.181276848527733
"AT3G22830",16790,0.607123485807268,16,0.761904761904762,0.327620689000135,0.18218272928445
"AT2G46770",10561,0.381883926957151,11,0.523809523809524,0.455908090835725,0.185644002117732
"AT3G50410",14784,0.534586873983005,8,0.380952380952381,-0.488813742591531,0.190958231291538
"AT5G60130",12890,0.466100162719219,13,0.619047619047619,0.409410373716606,0.191334277897148
"AT4G23550",12033,0.435111191466281,6,0.285714285714286,-0.606810951989982,0.191870992522858
"AT2G37590",13445,0.486168866389441,7,0.333333333333333,-0.544491913878103,0.192806067094224
"AT5G52020",7033,0.254312059302115,8,0.380952380952381,0.583010796856622,0.20899216800593
"AT3G60490",7329,0.265015367926234,8,0.380952380952381,0.523534649836114,0.223955969901606
"AT1G53170",7604,0.274959320195263,3,0.142857142857143,-0.944645017102868,0.225258732959256
"AT1G74840",7603,0.27492316036883,3,0.142857142857143,-0.944455276188424,0.225268904074295
"AT3G61150",8282,0.299475682516724,9,0.428571428571429,0.517096812896961,0.232791111156338
"AT1G78700",4366,0.157873802205749,1,0.0476190476190476,-1.72916111616626,0.234563787109738
"AT5G46590",8428,0.304755017175918,9,0.428571428571429,0.491885701449531,0.23802606426502
"AT5G01380",1235,0.0446573856445489,2,0.0952380952380952,1.09263997235249,0.240780226431674
"AT4G26030",8528,0.308370999819201,9,0.428571428571429,0.474868577507663,0.242306815935162
"AT5G51190",9145,0.330681612728259,4,0.19047619047619,-0.795832155811552,0.245671162290179
"AT3G01220",4950,0.178991140842524,6,0.285714285714286,0.674684989691349,0.247997102710171
"AT1G19790",8734,0.315819924064364,4,0.19047619047619,-0.729491516955726,0.250093385045001
"AT1G34370",1279,0.0462484180075936,2,0.0952380952380952,1.04213474994289,0.253329450225847
"AT5G66700",9750,0.352558307720123,10,0.476190476190476,0.433676890187554,0.257078253977332
"AT3G22760",10699,0.386873983004882,11,0.523809523809524,0.437178578899105,0.261921012807987
"AT2G15740",2781,0.100560477309709,0,0,-Inf,0.262206875785392
"AT4G10350",10772,0.389513650334478,11,0.523809523809524,0.427368402960154,0.262997118137954
"AT1G28470",16845,0.609112276261074,10,0.476190476190476,-0.35516941429723,0.263672496853199
"AT5G67300",11038,0.399132164165612,11,0.523809523809524,0.392175747270129,0.269358705568937
"AT5G62940",16515,0.597179533538239,10,0.476190476190476,-0.326625955460998,0.272793757767066
"AT3G09600",13384,0.483963116977039,13,0.619047619047619,0.355153286927265,0.275790830714735
"AT3G52440",15349,0.555017175917556,9,0.428571428571429,-0.372996745168863,0.276332304808888
"AT1G09540",11242,0.40650876875791,11,0.523809523809524,0.365755817886906,0.276766928729628
"AT2G20110",13568,0.49061652504068,13,0.619047619047619,0.33545456240242,0.278900110541207
"AT2G23320",14915,0.539323811245706,14,0.666666666666667,0.305813863659556,0.279032255881477
"AT2G30590",1370,0.0495389622129814,2,0.0952380952380952,0.942975120976637,0.279374750250697
"AT1G22070",3067,0.110902187669499,4,0.19047619047619,0.78032284755751,0.282662542066325
"AT1G54330",6180,0.223467727354909,7,0.333333333333333,0.576899098090392,0.290602623159357
"AT4G32800",3207,0.115964563370096,4,0.19047619047619,0.715926660382878,0.29593029349055
"AT1G76880",472,0.0170674380762972,1,0.0476190476190476,1.48029224946269,0.303376423355517
"AT5G53950",3383,0.122328692822274,4,0.19047619047619,0.638847837030544,0.315160053905211
"AT3G56400",6714,0.242777074670042,7,0.333333333333333,0.457333399184579,0.316590260635928
"AT5G13910",501,0.0181160730428494,1,0.0476190476190476,1.39426850562932,0.318817992601781
"AT4G38000",7175,0.259446754655578,3,0.142857142857143,-0.860865316904731,0.319769908454412
"AT1G69570",7235,0.261616344241548,3,0.142857142857143,-0.872879501873406,0.32002921850031
"AT2G47070",7015,0.253661182426324,3,0.142857142857143,-0.828329588961576,0.320311803701281
"AT5G10510",511,0.0184776713071777,1,0.0476190476190476,1.36575581788691,0.324066672160106
"AT4G34590",7781,0.281359609473875,8,0.380952380952381,0.437195434486877,0.333432379018654
"AT3G01970",7921,0.286421985174471,8,0.380952380952381,0.411468436891733,0.339883885186605
"AT5G25810",1602,0.0579280419453987,2,0.0952380952380952,0.717276866415816,0.34559617800521
"AT5G59430",563,0.020357982281685,1,0.0476190476190476,1.2259441867443,0.350744725169273
"AT5G47660",9003,0.325546917374797,9,0.428571428571429,0.396670195947393,0.353011222074451
"AT4G01550",4298,0.155414934008317,5,0.238095238095238,0.615413626284104,0.358736259974896
"AT5G06839",4299,0.15545109383475,5,0.238095238095238,0.615077998728584,0.358784864804922
"AT1G68200",4363,0.157765322726451,5,0.238095238095238,0.593758635335389,0.362081932610178
"AT2G35700",4367,0.157909962032182,5,0.238095238095238,0.592436577931637,0.362300026003116
"AT3G04060",10054,0.363550894955704,10,0.476190476190476,0.389381420016524,0.364054593403555
"AT2G44940",4550,0.164527210269391,5,0.238095238095238,0.533212563738466,0.373717905363912
"AT4G36740",16518,0.597288013017538,15,0.714285714285714,0.258074499116327,0.374365136741423
"AT3G47500",10960,0.396311697703851,6,0.285714285714286,-0.472062378302206,0.37547470820577
"AT5G08130",615,0.0222382932561924,1,0.0476190476190476,1.09849269859792,0.376418081587904
"AT4G36160",10533,0.380871451817031,10,0.476190476190476,0.322234612109979,0.37665870738935
"AT4G01250",15204,0.549774001084795,14,0.666666666666667,0.278126911020165,0.381158581012686
"AT5G60850",13802,0.499077924425963,8,0.380952380952381,-0.389654418816464,0.383327477482675
"AT3G28920",14118,0.510504429578738,13,0.619047619047619,0.278126911020166,0.3855338868992
"AT5G47390",12035,0.435183511119147,7,0.333333333333333,-0.384658300479729,0.386754168451166
"AT2G01930",11999,0.433881757367565,7,0.333333333333333,-0.380336334904736,0.387670049317815
"AT5G66940",15781,0.570638220936539,10,0.476190476190476,-0.26103761383342,0.388005586922019
"AT4G01280",11909,0.43062737298861,11,0.523809523809524,0.282602262880861,0.389358592751754
"AT3G53200",4828,0.174579642017718,5,0.238095238095238,0.447653432956871,0.395945668070333
"AT3G11280",1813,0.0655577653227264,0,0,-Inf,0.396409049331361
"AT4G04890",1978,0.0715241366841439,0,0,-Inf,0.397245065617999
"AT4G27950",1978,0.0715241366841439,0,0,-Inf,0.397245065617999
"AT4G16150",673,0.0243355631892967,1,0.0476190476190476,0.968472604214209,0.40391255032066
"AT1G51220",5129,0.185463749774001,2,0.0952380952380952,-0.96152655715279,0.404433083688205
"AT3G42860",2167,0.0783583438799494,0,0,-Inf,0.404658611605128
"AT3G10030",2174,0.0786114626649792,0,0,-Inf,0.405050663276216
"AT5G67580",5446,0.196926414753209,2,0.0952380952380952,-1.04804596821927,0.40725778321839
"AT5G09410",2295,0.082986801663352,0,0,-Inf,0.413013871592165
"AT5G06960",2308,0.0834568794069789,3,0.142857142857143,0.7754702909002,0.413996138391691
"AT5G39820",705,0.0254926776351473,1,0.0476190476190476,0.901455851538374,0.418583649096823
"AT1G06180",2422,0.0875790996203218,3,0.142857142857143,0.705914649851355,0.423568077956874
"AT1G75390",2485,0.0898571686855903,3,0.142857142857143,0.668867663096035,0.429542161918062
"AT2G31220",6890,0.24914120412222,7,0.333333333333333,0.420001953290479,0.447444537334049
"AT1G29860",7206,0.260567709274996,7,0.333333333333333,0.355307284455338,0.458397316483454
"AT1G30490",7375,0.266678719942144,7,0.333333333333333,0.321862886858205,0.466654491248766
"AT1G25340",7574,0.273874525402278,4,0.19047619047619,-0.523904407059892,0.472117559984
"AT4G01680",8273,0.299150244078828,8,0.380952380952381,0.34874043201003,0.474799776632974
"AT3G62420",8374,0.302802386548545,8,0.380952380952381,0.331234096084223,0.47754556857494
"AT1G12260",8416,0.304321099258724,8,0.380952380952381,0.324016309532223,0.478851603055388
"AT5G62380",9419,0.340589405170855,9,0.428571428571429,0.331502116236172,0.489954463513491
"AT3G13810",2987,0.108009401554873,3,0.142857142857143,0.403416277234887,0.490139155060647
"AT4G18170",9623,0.347966009763153,9,0.428571428571429,0.30058928684794,0.493592232571661
"AT5G17300",17097,0.618224552522148,15,0.714285714285714,0.208370316370298,0.501406699244076
"AT5G65310",17060,0.616886638944133,15,0.714285714285714,0.211495868227394,0.501523439925237
"AT2G18550",10741,0.388392695715061,10,0.476190476190476,0.294022697945213,0.50265238036952
"AT2G30340",3210,0.116073042849394,1,0.0476190476190476,-1.28542228318513,0.502905699218285
"AT5G05790",3277,0.118495751220394,1,0.0476190476190476,-1.31522465871823,0.50297486217088
"AT2G33710",10138,0.366588320376062,6,0.285714285714286,-0.359587649043792,0.504947524282996
"AT4G32730",11026,0.398698246248418,10,0.476190476190476,0.256241507620778,0.507868825839664
"AT1G08320",11043,0.399312963297776,10,0.476190476190476,0.254018858606673,0.508302942172114
"AT1G19210",11787,0.426215874163804,7,0.333333333333333,-0.354618732297712,0.509473221675902
"AT2G40260",11638,0.420828060025312,7,0.333333333333333,-0.336265309869192,0.510387708616353
"AT2G42200",16031,0.579678177544748,14,0.666666666666667,0.201713418956695,0.510528684206545
"AT5G06100",14118,0.510504429578738,9,0.428571428571429,-0.252387805678614,0.51651984488917
"AT1G16490",12389,0.44798408967637,11,0.523809523809524,0.225594795410789,0.516561759480884
"AT5G03790",14882,0.538130536973423,13,0.619047619047619,0.20209421337691,0.516888497532998
"AT1G77920",13618,0.492424516362321,12,0.571428571428571,0.214670581694123,0.518073529257129
"AT4G29230",3776,0.136539504610378,4,0.19047619047619,0.480292249462685,0.518388179989549
"AT1G70920",3786,0.136901102874706,4,0.19047619047619,0.476476603120824,0.518934349270483
"AT1G64620",15125,0.546917374796601,10,0.476190476190476,-0.199784128224792,0.520644914298767
"AT3G56850",3936,0.142325076839631,4,0.19047619047619,0.420420793485289,0.52807458099232
"AT1G69490",4202,0.151943590670765,4,0.19047619047619,0.326074852151479,0.548148488314623
"AT3G10580",4627,0.167311516904719,2,0.0952380952380952,-0.81292608474077,0.560636859843907
"AT1G68550",4691,0.16962574579642,2,0.0952380952380952,-0.832744486671453,0.561078645608069
"AT2G27300",4907,0.177436268305912,2,0.0952380952380952,-0.897690257243699,0.56483743907332
"AT2G36010",4911,0.177580907611643,2,0.0952380952380952,-0.898865808370779,0.564938733637832
"AT5G66730",5126,0.185355270294703,5,0.238095238095238,0.361245630420309,0.571964462218862
"AT3G18990",5211,0.188428855541493,5,0.238095238095238,0.337518854280344,0.575552928116727
"AT3G20770",1118,0.0404266859519074,1,0.0476190476190476,0.236230825981338,0.579620630632345
"AT1G53910",5399,0.195226902910866,5,0.238095238095238,0.286386892262633,0.584970182841258
"AT1G43160",5697,0.20600253118785,3,0.142857142857143,-0.528088891324968,0.598089925389786
"AT1G28370",5657,0.204556138130537,3,0.142857142857143,-0.517923656098091,0.598648020971663
"AT4G38170",6164,0.222889170131983,3,0.142857142857143,-0.6417533469691,0.598914359373095
"AT1G65910",6318,0.22845778340264,6,0.285714285714286,0.322645577798808,0.60198646242056
"AT1G47655",6480,0.234315675284759,6,0.285714285714286,0.286119701773694,0.606589382829885
"AT2G03340",1216,0.0439703489423251,1,0.0476190476190476,0.115007785380941,0.611045677011356
"AT4G25480",6745,0.243898029289459,6,0.285714285714286,0.228295071710056,0.616902039032402
"AT1G28160",6804,0.246031459048997,6,0.285714285714286,0.215730373882296,0.619630824724437
"AT1G68670",7431,0.268703670222383,4,0.19047619047619,-0.496405355142993,0.622399659504371
"AT1G32150",6979,0.252359428674742,4,0.19047619047619,-0.405869317631271,0.622857757578594
"AT1G53230",1293,0.0467546555776532,0,0,-Inf,0.623176469153139
"AT3G23220",1346,0.0486711263785934,0,0,-Inf,0.623205760396396
"AT3G60530",1361,0.0492135237750859,0,0,-Inf,0.623327709490252
"AT1G44830",1398,0.0505514373531007,0,0,-Inf,0.623832188412104
"AT3G10800",1469,0.0531187850298319,0,0,-Inf,0.625564133373347
"AT5G64750",7775,0.281142650515278,7,0.333333333333333,0.245663260976802,0.628710662207048
"AT1G59640",1651,0.0596998734406075,0,0,-Inf,0.633965015057227
"AT2G22430",7960,0.287832218405352,7,0.333333333333333,0.211737505451118,0.634275055915461
"AT2G23340",8044,0.29086964382571,7,0.333333333333333,0.196592854576778,0.637265276801278
"AT2G46680",8422,0.304538058217321,5,0.238095238095238,-0.355083766457207,0.638679736732928
"AT3G15210",8393,0.303489423250768,5,0.238095238095238,-0.350107471759936,0.638857315399511
"AT1G29160",8733,0.315783764237932,5,0.238095238095238,-0.407398231132034,0.639103479807351
"AT5G65130",1742,0.0629904176459953,0,0,-Inf,0.639940372958669
"AT5G47370",8255,0.298499367203037,5,0.238095238095238,-0.326189106088729,0.640217496628556
"AT3G12130",9636,0.34843608750678,6,0.285714285714286,-0.286320878692787,0.651152247045191
"AT1G18330",18086,0.65398662086422,15,0.714285714285714,0.127240146076757,0.651861442540599
"AT5G03150",1965,0.0710540589405171,2,0.0952380952380952,0.422621701678558,0.658322000342638
"AT4G17980",11524,0.416705839811969,10,0.476190476190476,0.192509448552019,0.659886476339101
"AT1G79580",15995,0.578376423793166,11,0.523809523809524,-0.142966454541212,0.661886974951704
"AT4G26640",2017,0.0729343699150244,2,0.0952380952380952,0.384939930211566,0.663208487681172
"AT3G12250",12753,0.461146266497921,11,0.523809523809524,0.183817873101493,0.663266868210115
"AT3G50260",14013,0.506707647803291,12,0.571428571428571,0.173419569024333,0.664228696530737
"AT1G06280",13633,0.492966913758814,9,0.428571428571429,-0.201955147579871,0.664288762093767
"AT3G45610",14781,0.534478394503706,10,0.476190476190476,-0.16659286332145,0.66457471324912
"AT3G55370",12069,0.436412945217863,8,0.380952380952381,-0.196083224522259,0.665623252764663
"AT3G10113",15664,0.566407521243898,13,0.619047619047619,0.128209967361925,0.666945149351627
"AT2G31230",11987,0.433447839450371,8,0.380952380952381,-0.186247719737706,0.667018660497296
"AT2G45410",11954,0.432254565178087,8,0.380952380952381,-0.182270528601078,0.667646328458618
"AT4G21040",13144,0.475284758633159,11,0.523809523809524,0.140250152511749,0.66930617753949
"AT4G06746",2105,0.0761164346411137,2,0.0952380952380952,0.323330780870769,0.671872548533261
"AT1G24250",2109,0.0762610739468451,2,0.0952380952380952,0.320591919030835,0.672276856179802
"AT1G45249",2112,0.0763695534261436,2,0.0952380952380952,0.318541179466073,0.672580638489205
"AT2G45480",2179,0.0787922617971434,2,0.0952380952380952,0.27348481770862,0.679480534126554
"AT1G12610",2205,0.079732417284397,2,0.0952380952380952,0.256372358379645,0.682212578576045
"AT5G18560",2412,0.0872175013559935,2,0.0952380952380952,0.126921106924442,0.704764195458448
"AT1G72010",2427,0.087759898752486,2,0.0952380952380952,0.117976905673393,0.706438837669839
"AT1G50640",2671,0.0965828964020973,1,0.0476190476190476,-1.02022896181058,0.715620946061773
"AT1G08010",2746,0.0992948833845598,1,0.0476190476190476,-1.06018061132257,0.716114636500315
"AT1G03840",3424,0.123811245706021,3,0.142857142857143,0.206430813144532,0.738726536596692
"AT5G29000",4077,0.147423612366661,2,0.0952380952380952,-0.630356942664024,0.75859170044682
"AT1G03800",4168,0.150714156572048,2,0.0952380952380952,-0.662204263453977,0.759406598046684
"AT5G17800",4241,0.153353823901645,2,0.0952380952380952,-0.687253468771905,0.760353775242656
"AT5G22990",4337,0.156825167239197,2,0.0952380952380952,-0.719546429038573,0.761978410063063
"AT2G38470",4471,0.161670583981197,4,0.19047619047619,0.236553468281885,0.764923423153752
"AT1G62300",4646,0.167998553606943,4,0.19047619047619,0.181161860015717,0.769854900330861
"AT5G02840",4715,0.170493581630808,4,0.19047619047619,0.15989324326207,0.772106857306387
"AT1G52880",4760,0.172120773820286,4,0.19047619047619,0.146189440629219,0.773662121028151
"AT1G35460",4976,0.179931296329778,4,0.19047619047619,0.0821645286939216,0.781990180509263
"AT2G43000",4985,0.180256734767673,4,0.19047619047619,0.0795575095389696,0.782365585051281
"AT1G80840",6131,0.2216958958597,5,0.238095238095238,0.102956704403121,0.795998567193895
"AT1G20910",6556,0.237063822093654,4,0.19047619047619,-0.315664840274932,0.799238315266827
"AT3G04070",6448,0.233158560838908,4,0.19047619047619,-0.29170072970344,0.799511678944703
"AT4G37260",7185,0.259808352919906,6,0.285714285714286,0.137125358200985,0.804424027780211
"AT1G30650",7241,0.261833303200145,6,0.285714285714286,0.125924564064558,0.805401872393412
"AT1G02230",7245,0.261977942505876,6,0.285714285714286,0.125127825101391,0.805474662552299
"AT1G69180",7396,0.267438076297234,6,0.285714285714286,0.0953682901414865,0.808500018500128
"AT2G23290",8427,0.304718857349485,7,0.333333333333333,0.129486811034575,0.813656370355249
"AT4G25470",8523,0.308190200687037,7,0.333333333333333,0.113144603971432,0.8149771361648
"AT1G51700",9240,0.334116796239378,6,0.285714285714286,-0.225779336757736,0.817876483421451
"AT2G38340",9163,0.33133248960405,6,0.285714285714286,-0.213706504457162,0.81790572291479
"AT2G46270",8715,0.315132887362141,7,0.333333333333333,0.0810052718690823,0.818210475434856
"AT1G06850",8914,0.322328692822274,6,0.285714285714286,-0.173959446066969,0.818922219865695
"AT1G34190",9530,0.3446031459049,8,0.380952380952381,0.144674800027222,0.818949127500396
"AT3G60580",8842,0.31972518531911,6,0.285714285714286,-0.162259219408381,0.819480361517844
"AT5G16820",10492,0.379388898933285,7,0.333333333333333,-0.186711871382852,0.82304043561792
"AT2G45420",10834,0.391755559573314,9,0.428571428571429,0.129581924795787,0.823932035465964
"AT1G19850",16725,0.604773097089134,12,0.571428571428571,-0.0818207908705022,0.824605047068314
"AT4G16750",10971,0.396709455794612,9,0.428571428571429,0.111452888204316,0.824947535831088
"AT2G01060",11695,0.422889170131983,8,0.380952380952381,-0.150668942415262,0.826462364716962
"AT5G63260",11158,0.403471343337552,9,0.428571428571429,0.0870694642187636,0.826918090958585
"AT2G01940",12170,0.440065087687579,10,0.476190476190476,0.113821846110799,0.827198815095419
"AT1G31140",11483,0.415223286928223,8,0.380952380952381,-0.124276684385285,0.827551241904181
"AT1G77200",14558,0.526414753209185,12,0.571428571428571,0.118373250467338,0.827807043651147
"AT5G52660",11443,0.413776893870909,8,0.380952380952381,-0.119242412362917,0.827854680907528
"AT5G51990",13274,0.479985536069427,11,0.523809523809524,0.126051358569003,0.827862169967181
"AT1G75240",13403,0.484650153679262,11,0.523809523809524,0.112098581952625,0.828275457445029
"AT5G67190",13413,0.485011751943591,11,0.523809523809524,0.111022586198026,0.828320561803582
"AT5G56840",14824,0.536033267040318,12,0.571428571428571,0.0922506335184182,0.828839809580283
"AT2G30250",11329,0.409654673657566,8,0.380952380952381,-0.104797602191234,0.828888699188692
"AT4G31800",14136,0.511155306454529,10,0.476190476190476,-0.102222930839727,0.828913467735432
"AT3G57920",13630,0.492858434279515,11,0.523809523809524,0.0878689757692542,0.829757350609565
"AT3G12720",13671,0.494340987163262,11,0.523809523809524,0.0835357615174276,0.830126105678395
"AT1G13450",418,0.0151148074489242,0,0,-Inf,1
"AT1G69690",921,0.0333032001446393,0,0,-Inf,1
"AT2G45680",317,0.0114626649792081,0,0,-Inf,1
"AT5G23280",842,0.0304465738564455,0,0,-Inf,1
"AT3G27010",908,0.0328331224010125,0,0,-Inf,1
"AT4G24020",829,0.0299764961128187,0,0,-Inf,1
"AT5G50670",1061,0.0383655758452359,0,0,-Inf,1
"AT1G19040",948,0.0342795154583258,0,0,-Inf,1
"AT5G63090",1184,0.0428132344964744,0,0,-Inf,1
"AT5G62020",1103,0.0398842885554149,0,0,-Inf,1
"AT2G41690",1104,0.0399204483818478,0,0,-Inf,1
"AT4G18880",717,0.0259265955523413,0,0,-Inf,1
"AT5G08750",872,0.0315313686494305,0,0,-Inf,1
"AT5G14960",979,0.0354004700777436,0,0,-Inf,1
"AT4G15090",748,0.0270475501717592,0,0,-Inf,1
"AT4G21030",731,0.026432833122401,0,0,-Inf,1
"AT3G24050",934,0.0337732778882661,0,0,-Inf,1
"AT4G36620",199,0.00719580546013379,0,0,-Inf,1
"AT4G18890",787,0.0284577834026397,0,0,-Inf,1
"AT1G75080",960,0.0347134333755198,0,0,-Inf,1
"AT5G47220",663,0.0239739649249684,0,0,-Inf,1
"AT5G47230",700,0.0253118785029832,0,0,-Inf,1
"AT1G63030",314,0.0113541854999096,0,0,-Inf,1
"AT1G01250",667,0.0241186042306997,0,0,-Inf,1
"AT4G18450",537,0.0194178267944314,0,0,-Inf,1
"AT3G26790",2463,0.089061652504068,1,0.0476190476190476,-0.903265613674434,1
"AT5G02320",2334,0.0843970348942325,1,0.0476190476190476,-0.825653546882821,1
"AT1G20980",2263,0.0818296872175014,1,0.0476190476190476,-0.781085570442366,1
"AT5G18450",2095,0.0757548363767854,1,0.0476190476190476,-0.669799229762187,1
"AT4G01500",2043,0.0738745254022781,1,0.0476190476190476,-0.633538189908701,1
"AT5G13790",2032,0.0734767673115169,1,0.0476190476190476,-0.625749387947638,1
