"TF","totaltargets","genomeratio","subtargets","subratio","logFC","pval"
"AT1G69780",13486,0.487651419273188,70,0.619469026548673,0.345181893804986,0.00611671992301465
"AT3G20770",1118,0.0404266859519074,11,0.0973451327433628,1.26780090498221,0.00620412218400918
"AT2G18350",10423,0.37689387090942,57,0.504424778761062,0.420480812713136,0.00637037936010213
"AT5G45580",16996,0.614572410052432,55,0.486725663716814,-0.336474155600528,0.00657953172720472
"AT3G21890",11208,0.405279334659194,60,0.530973451327434,0.389723114365799,0.00722147385951061
"AT1G63030",314,0.0113541854999096,5,0.0442477876106195,1.96238110518384,0.00964114812212568
"AT4G26640",2017,0.0729343699150244,16,0.141592920353982,0.957078390575138,0.00993747490665819
"AT1G72740",12911,0.466859519074308,39,0.345132743362832,-0.435837148013195,0.0106449170160616
"AT1G53230",1293,0.0467546555776532,0,0,-Inf,0.0112120261385734
"AT5G05790",3277,0.118495751220394,5,0.0442477876106195,-1.4211581034673,0.0123383608782699
"AT2G37590",13445,0.486168866389441,68,0.601769911504425,0.307754465678205,0.0144038396059938
"AT3G20310",10826,0.391466280961851,57,0.504424778761062,0.365751100638201,0.0158034416772544
"AT3G47500",10960,0.396311697703851,57,0.504424778761062,0.348003595504953,0.0208763429185366
"AT2G01940",12170,0.440065087687579,62,0.548672566371681,0.318228521973885,0.0227051535705249
"AT3G61150",8282,0.299475682516724,45,0.398230088495575,0.411163368147896,0.0239855860095973
"AT4G38000",7175,0.259446754655578,40,0.353982300884956,0.448238737625048,0.0243407050023236
"AT1G30490",7375,0.266678719942144,41,0.36283185840708,0.444198429782257,0.0251310718229801
"AT1G47655",6480,0.234315675284759,37,0.327433628318584,0.48274902704506,0.0256752209591008
"AT3G50060",16474,0.595696980654493,79,0.699115044247788,0.230951233983156,0.0272038017323762
"AT1G19210",11787,0.426215874163804,60,0.530973451327434,0.317055401616776,0.0283547262524937
"AT3G18990",5211,0.188428855541493,31,0.274336283185841,0.541925530143429,0.0293608107086559
"AT5G65310",17060,0.616886638944133,81,0.716814159292035,0.216593735867072,0.0328467704510507
"AT5G17300",17097,0.618224552522148,81,0.716814159292035,0.213468184009977,0.0329512627785448
"AT4G24240",1772,0.0640752124389803,13,0.115044247787611,0.844350588774173,0.0340568177246222
"AT2G45480",2179,0.0787922617971434,3,0.0265486725663717,-1.56941422120665,0.0350229038628978
"AT5G14960",979,0.0354004700777436,0,0,-Inf,0.0363005710158136
"AT1G20980",2263,0.0818296872175014,16,0.141592920353982,0.791052889921207,0.0365841918044125
"AT2G02450",5156,0.186440065087688,30,0.265486725663717,0.509927806434964,0.0391469837162268
"AT2G46680",8422,0.304538058217321,45,0.398230088495575,0.386979695348679,0.0402805352294193
"AT4G04890",1978,0.0715241366841439,14,0.123893805309735,0.792601970486593,0.0419447673157945
"AT1G65910",6318,0.22845778340264,35,0.309734513274336,0.439104554386191,0.0437230512270792
"AT5G47660",9003,0.325546917374797,47,0.415929203539823,0.353472506546291,0.044578287495601
"AT1G32150",6979,0.252359428674742,38,0.336283185840708,0.414196656175888,0.0504583655512079
"AT5G46830",7057,0.255179895136503,38,0.336283185840708,0.398161977978538,0.0521644658566407
"AT2G23290",8427,0.304718857349485,44,0.389380530973451,0.353701967977841,0.0526534400479053
"AT1G29860",7206,0.260567709274996,39,0.345132743362832,0.405493041623555,0.0529198874655797
"AT2G38470",4471,0.161670583981197,26,0.230088495575221,0.509131646786549,0.0547846597786989
"AT5G24110",3839,0.138817573675646,23,0.20353982300885,0.552120870398167,0.0556873877843175
"AT5G15830",6440,0.232869282227445,35,0.309734513274336,0.411511803131089,0.0583878237859693
"AT1G49480",15124,0.546881214970168,72,0.63716814159292,0.220446626643178,0.0586750270647399
"AT1G71450",9574,0.346194178267944,49,0.433628318584071,0.324877512583543,0.0598194995621761
"AT2G22430",7960,0.287832218405352,42,0.371681415929204,0.368838466535847,0.0607514563306107
"AT1G51140",7995,0.289097812330501,42,0.371681415929204,0.362508863599165,0.0613056786439304
"AT2G35530",5609,0.202820466461761,31,0.274336283185841,0.43574220189319,0.0616770227422253
"AT3G56400",6714,0.242777074670042,36,0.31858407079646,0.39204193893286,0.0626927078950099
"AT4G32730",11026,0.398698246248418,55,0.486725663716814,0.287811586621648,0.0674580097770925
"AT1G75390",2485,0.0898571686855903,16,0.141592920353982,0.656043622738452,0.0677776009419709
"AT2G46270",8715,0.315132887362141,45,0.398230088495575,0.337641906504726,0.0678049577971715
"AT1G09540",11242,0.40650876875791,36,0.31858407079646,-0.351612338944507,0.0683356068159527
"AT1G45249",2112,0.0763695534261436,14,0.123893805309735,0.69803456188725,0.0729898779804025
"AT4G29230",3776,0.136539504610378,22,0.194690265486726,0.511862328463554,0.0752094227235563
"AT1G70920",3786,0.136901102874706,22,0.194690265486726,0.508046682121694,0.0759537656128346
"AT5G50670",1061,0.0383655758452359,8,0.0707964601769911,0.883864818273337,0.0817739417816137
"AT2G18060",5730,0.207195805460134,31,0.274336283185841,0.404950645930706,0.0819729642481859
"AT2G15740",2781,0.100560477309709,17,0.150442477876106,0.581148571091751,0.0844117334720616
"AT4G01280",11909,0.43062737298861,58,0.513274336283186,0.253290099734709,0.0869639474024329
"AT1G01060",13356,0.482950641836919,64,0.566371681415929,0.229873381124985,0.089795285058895
"AT5G13080",14151,0.511697703851022,67,0.592920353982301,0.212546563395118,0.090460375952005
"AT5G62380",9419,0.340589405170855,47,0.415929203539823,0.28830442683507,0.0924119266873871
"AT4G34590",7781,0.281359609473875,40,0.353982300884956,0.331261989737813,0.093982098705157
"AT1G52150",5388,0.194829144820105,29,0.256637168141593,0.397520618853368,0.0973745048329056
"AT5G16820",10492,0.379388898933285,34,0.300884955752212,-0.334465491826544,0.0989830167095614
"AT5G02840",4715,0.170493581630808,26,0.230088495575221,0.432471421766735,0.102943420411114
"AT2G45410",11954,0.432254565178087,40,0.353982300884956,-0.288203973350143,0.10623205317628
"AT1G34670",4859,0.175700596637136,13,0.115044247787611,-0.610930239788092,0.106995707200472
"AT5G08130",615,0.0222382932561924,5,0.0442477876106195,0.992559253848858,0.108291483518914
"AT4G21080",14693,0.531296329777617,69,0.610619469026549,0.200756842616511,0.108669562065855
"AT3G14180",4937,0.178521063098897,27,0.238938053097345,0.420542331610473,0.109007515800942
"AT5G29000",4077,0.147423612366661,23,0.20353982300885,0.465343473756562,0.109578058100155
"AT1G51700",9240,0.334116796239378,46,0.407079646017699,0.284958578941693,0.110376547736436
"AT1G35460",4976,0.179931296329778,27,0.238938053097345,0.409190491220963,0.110815443483357
"AT3G10030",2174,0.0786114626649792,4,0.0353982300884956,-1.15106246583921,0.112285986011578
"AT3G24120",19976,0.722328692822274,74,0.654867256637168,-0.141452981111162,0.115308533654209
"AT3G15500",6370,0.230338094377147,33,0.292035398230089,0.34239022140289,0.118902230959101
"AT5G11260",8124,0.293762429940336,41,0.36283185840708,0.304651239510032,0.120867474317127
"AT4G16750",10971,0.396709455794612,53,0.469026548672566,0.241586801688775,0.124170893516973
"AT1G12260",8416,0.304321099258724,42,0.371681415929204,0.288472192674556,0.125465142253913
"AT3G27785",3699,0.13375519797505,21,0.185840707964602,0.474471596842862,0.126295936880678
"AT4G18770",4587,0.165865123847406,25,0.221238938053097,0.41559475688086,0.12782911240481
"AT5G52020",7033,0.254312059302115,36,0.31858407079646,0.325074258662507,0.129909040492937
"AT3G52440",15349,0.555017175917556,71,0.628318584070796,0.178963833257079,0.129917876846739
"AT2G31230",11987,0.433447839450371,57,0.504424778761062,0.218780754790609,0.12993704487761
"AT1G64620",15125,0.546917374796601,70,0.619469026548673,0.179709254196385,0.130875680192897
"AT1G62300",4646,0.167998553606943,25,0.221238938053097,0.397156510154014,0.131489943682034
"AT2G23320",14915,0.539323811245706,69,0.610619469026549,0.179121858743694,0.132127455068817
"AT1G27730",14675,0.530645452901826,68,0.601769911504425,0.181463717553663,0.132711400097849
"AT2G18160",3807,0.137660459229796,21,0.185840707964602,0.432952327404595,0.134196633546462
"AT2G38340",9163,0.33133248960405,45,0.398230088495575,0.265322551514929,0.134558209469333
"AT5G56110",9796,0.354221659736033,48,0.424778761061947,0.262059201345279,0.139674816140774
"AT2G44840",7829,0.283095281142651,39,0.345132743362832,0.285863649878948,0.144703525300569
"AT2G46770",10561,0.381883926957151,51,0.451327433628319,0.241040274533496,0.146129981811912
"AT3G04070",6448,0.233158560838908,33,0.292035398230089,0.324831850018586,0.147883209669079
"AT1G28470",16845,0.609112276261074,61,0.539823008849557,-0.174221711258134,0.147931514480672
"AT5G54230",6540,0.236485264870729,20,0.176991150442478,-0.418073066309985,0.150501185899082
"AT1G24250",2109,0.0762610739468451,13,0.115044247787611,0.5931700975355,0.151654708389076
"AT3G55370",12069,0.436412945217863,57,0.504424778761062,0.208945250006055,0.15514706943704
"AT2G46590",12280,0.444042668595191,58,0.513274336283186,0.209031814058129,0.155463683560173
"AT4G01250",15204,0.549774001084795,70,0.619469026548673,0.1721934662711,0.155978150575535
"AT1G29160",8733,0.315783764237932,43,0.380530973451327,0.269076889046274,0.15614157012749
"AT3G45610",14781,0.534478394503706,68,0.601769911504425,0.1710803434051,0.158146893009669
"AT4G00730",5649,0.204266859519074,29,0.256637168141593,0.32927496898029,0.162946681302824
"AT2G03340",1216,0.0439703489423251,8,0.0707964601769911,0.687146245744514,0.163867640931196
"AT1G69570",7235,0.261616344241548,36,0.31858407079646,0.284221459211323,0.165579924220473
"AT1G25340",7574,0.273874525402278,24,0.212389380530973,-0.366803445975163,0.169795939635631
"AT3G25990",2262,0.0817935273910685,5,0.0442477876106195,-0.886381359914358,0.169953095039895
"AT1G01720",7615,0.275357078286024,38,0.336283185840708,0.288372951257032,0.170348832807228
"AT5G41570",10009,0.361923702766227,48,0.424778761061947,0.231026038764159,0.171159276091045
"AT5G18270",4785,0.173024769481106,25,0.221238938053097,0.354626739589441,0.172277515816447
"AT1G29280",10214,0.369336467184957,49,0.433628318584071,0.231523259590894,0.172320098931322
"AT5G63260",11158,0.403471343337552,53,0.469026548672566,0.217203377703223,0.179213945920413
"AT5G59430",563,0.020357982281685,0,0,-Inf,0.179615276432141
"AT5G52660",11443,0.413776893870909,54,0.47787610619469,0.207783550164124,0.181297933310693
"AT1G31140",11483,0.415223286928223,54,0.47787610619469,0.202749278141756,0.182315013889615
"AT3G62420",8374,0.302802386548545,41,0.36283185840708,0.260924561065879,0.182860268760048
"AT5G46590",8428,0.304755017175918,41,0.36283185840708,0.251651164988875,0.184658917831019
"AT3G57920",13630,0.492858434279515,63,0.557522123893805,0.177855740995446,0.187835550847333
"AT1G03800",4168,0.150714156572048,22,0.194690265486726,0.369365815546893,0.188982803989733
"AT3G60580",8842,0.31972518531911,43,0.380530973451327,0.251181494936134,0.189353624602269
"AT4G36620",199,0.00719580546013379,2,0.0176991150442478,1.29844913864445,0.195688015070737
"AT3G12130",9636,0.34843608750678,46,0.407079646017699,0.224417037006642,0.199808000332906
"AT2G04038",3512,0.12699331043211,19,0.168141592920354,0.404924143096326,0.201790253999766
"AT3G22830",16790,0.607123485807268,62,0.548672566371681,-0.146044540249417,0.211294193182734
"AT5G67300",11038,0.399132164165612,52,0.460176991150442,0.205322307137496,0.211573851941935
"AT3G53200",4828,0.174579642017718,25,0.221238938053097,0.341719988207806,0.213937449780311
"AT2G32460",8202,0.296582896402097,27,0.238938053097345,-0.311798766975646,0.216108124365784
"AT3G10113",15664,0.566407521243898,71,0.628318584070796,0.149655829089087,0.217058498233937
"AT2G22540",12117,0.438148616886639,56,0.495575221238938,0.177683749821461,0.219503234729736
"AT5G52830",13734,0.49661905622853,63,0.557522123893805,0.166889434411174,0.221287492965365
"AT3G09735",6577,0.237823178448743,21,0.185840707964602,-0.355822772967564,0.224228282797192
"AT5G62470",1107,0.0400289278611463,7,0.0619469026548673,0.62998917446415,0.224486318873813
"AT4G21030",731,0.026432833122401,5,0.0442477876106195,0.743274258123025,0.228703000035871
"AT5G62000",9252,0.334550714156572,44,0.389380530973451,0.218955827189207,0.231677312352387
"AT1G34190",9530,0.3446031459049,45,0.398230088495575,0.208666356720469,0.23580570298255
"AT4G37260",7185,0.259808352919906,35,0.309734513274336,0.253584334788367,0.237977310299638
"AT5G17800",4241,0.153353823901645,22,0.194690265486726,0.344316610228965,0.238647460961802
"AT2G40740",7217,0.260965467365757,35,0.309734513274336,0.247173236707352,0.239490884879563
"AT4G32800",3207,0.115964563370096,17,0.150442477876106,0.37552796199679,0.240460851183893
"AT4G11660",3274,0.118387271741096,9,0.079646017699115,-0.571839845843746,0.243853635183043
"AT4G10350",10772,0.389513650334478,50,0.442477876106195,0.183931434461154,0.248679993670225
"AT3G08500",11065,0.400108479479299,39,0.345132743362832,-0.213239852638028,0.250134070540818
"AT2G36270",4496,0.162574579642018,23,0.20353982300885,0.324209395024184,0.250208440734126
"AT3G11280",1813,0.0655577653227264,4,0.0353982300884956,-0.889089450556057,0.252862197047005
"AT2G44940",4550,0.164527210269391,23,0.20353982300885,0.306984885271689,0.254479602864747
"AT2G01930",11999,0.433881757367565,55,0.486725663716814,0.165806916925892,0.256686260164872
"AT5G56840",14824,0.536033267040318,67,0.592920353982301,0.145515783618607,0.257683820409254
"AT1G68550",4691,0.16962574579642,24,0.212389380530973,0.324356474413276,0.257923736451853
"AT4G18890",787,0.0284577834026397,5,0.0442477876106195,0.636782028567974,0.2584391141205
"AT4G21040",13144,0.475284758633159,60,0.530973451327434,0.159847589846543,0.258588248136579
"AT3G09600",13384,0.483963116977039,61,0.539823008849557,0.157589366712632,0.258883454802937
"AT1G49010",13810,0.499367203037425,50,0.442477876106195,-0.174495750182587,0.25890514564766
"AT4G01680",8273,0.299150244078828,28,0.247787610619469,-0.271766185568793,0.25904946643209
"AT1G52880",4760,0.172120773820286,24,0.212389380530973,0.303290401713947,0.261701972407952
"AT1G50640",2671,0.0965828964020973,7,0.0619469026548673,-0.640735579389406,0.26432170923439
"AT5G65510",2679,0.0968721750135599,7,0.0619469026548673,-0.645050184596674,0.264474472019234
"AT5G51190",9145,0.330681612728259,43,0.380530973451327,0.202571059254118,0.271813429784632
"AT2G30590",1370,0.0495389622129814,8,0.0707964601769911,0.51511358134021,0.275482591312054
"AT2G47070",7015,0.253661182426324,34,0.300884955752212,0.24630921193118,0.279085046029913
"AT2G24430",5259,0.190164527210269,26,0.230088495575221,0.274940695848501,0.280813857292018
"AT4G01500",2043,0.0738745254022781,5,0.0442477876106195,-0.739471634657766,0.281523143599296
"AT2G33710",10138,0.366588320376062,47,0.415929203539823,0.182177162276261,0.283836727067041
"AT3G60490",7329,0.265015367926234,35,0.309734513274336,0.224956127144654,0.286990740873459
"AT3G42860",2167,0.0783583438799494,12,0.106194690265487,0.438552821815582,0.289570623108325
"AT1G19040",948,0.0342795154583258,6,0.0530973451327434,0.631293011010997,0.289737201981594
"AT1G74480",7686,0.277924425962755,26,0.230088495575221,-0.272503783733609,0.293879891002994
"AT5G46350",14033,0.507430844331947,63,0.557522123893805,0.135817839265803,0.301704213032562
"AT1G22810",4755,0.171939974688121,15,0.132743362831858,-0.373265270951303,0.31868057648461
"AT4G36160",10533,0.380871451817031,48,0.424778761061947,0.157407478307346,0.334545373876315
"AT1G30650",7241,0.261833303200145,34,0.300884955752212,0.200563364957314,0.337101794078866
"AT1G33240",14090,0.509491954438619,63,0.557522123893805,0.129969691491016,0.346859129030268
"AT3G12720",13671,0.494340987163262,61,0.539823008849557,0.126979940806589,0.347943810064796
"AT1G28370",5657,0.204556138130537,27,0.238938053097345,0.224139805707794,0.352204079249376
"AT1G01250",667,0.0241186042306997,4,0.0353982300884956,0.553530808003514,0.354125517928357
"AT5G01380",1235,0.0446573856445489,7,0.0619469026548673,0.472133354773664,0.356519346797982
"AT4G16150",673,0.0243355631892967,4,0.0353982300884956,0.540611064577782,0.358037937371881
"AT1G12630",8711,0.314988248056409,40,0.353982300884956,0.168379223467662,0.363995836955909
"AT5G10030",6110,0.22093653950461,29,0.256637168141593,0.216098089609583,0.364593143009537
"AT1G80840",6131,0.2216958958597,29,0.256637168141593,0.211148065006904,0.365832568632747
"AT5G23930",4466,0.161489784849033,22,0.194690265486726,0.269737842002921,0.369634002762746
"AT4G22070",3122,0.112890978123305,16,0.141592920353982,0.326818937210191,0.370190373634676
"AT3G17730",4565,0.165069607665883,22,0.194690265486726,0.238106232953815,0.376412244186252
"AT1G49560",9713,0.351220394142108,35,0.309734513274336,-0.181344470152697,0.376753126757181
"AT1G19850",16725,0.604773097089134,73,0.646017699115044,0.0951797276519313,0.388114237651539
"AT2G30250",11329,0.409654673657566,51,0.451327433628319,0.139766200143835,0.389808203166624
"AT1G43700",1443,0.0521786295425782,8,0.0707964601769911,0.440218174696902,0.391263273641734
"AT1G69010",16234,0.587018622310613,71,0.628318584070796,0.0980899805171351,0.391336041463633
"AT2G01060",11695,0.422889170131983,43,0.380530973451327,-0.152265727349591,0.39219318787322
"AT5G25190",5021,0.181558488519255,24,0.212389380530973,0.226277250241393,0.39310476001757
"AT3G10800",1469,0.0531187850298319,8,0.0707964601769911,0.414455078631819,0.396282186003935
"AT3G50410",14784,0.534586873983005,65,0.575221238938053,0.105692530800497,0.397734315041198
"AT1G19000",13311,0.481323449647442,59,0.52212389380531,0.11738547000856,0.398135651893893
"AT5G23280",842,0.0304465738564455,5,0.0442477876106195,0.539325431009066,0.399905266392722
"AT3G49530",5243,0.189585969987344,25,0.221238938053097,0.22275311844647,0.40050180917889
"AT5G18560",2412,0.0872175013559935,7,0.0619469026548673,-0.493585510654381,0.407052886681982
"AT5G08330",2557,0.0924606761887543,13,0.115044247787611,0.315277032087543,0.414317469266257
"AT4G25470",8523,0.308190200687037,39,0.345132743362832,0.163330361139649,0.415266453215105
"AT1G69490",4202,0.151943590670765,20,0.176991150442478,0.220141407402414,0.432890673348651
"AT5G26170",10181,0.368143192912674,46,0.407079646017699,0.145044062672405,0.435301947228907
"AT4G01550",4298,0.155414934008317,14,0.123893805309735,-0.327021086182082,0.435515721578752
"AT3G18400",10209,0.369155668052793,46,0.407079646017699,0.14108177855895,0.435670189674147
"AT3G22760",10699,0.386873983004882,48,0.424778761061947,0.134847921346536,0.439946515818947
"AT5G62940",16515,0.597179533538239,72,0.63716814159292,0.0935094114575247,0.443073338873897
"AT5G66940",15781,0.570638220936539,69,0.610619469026549,0.0976972084209591,0.44726288509613
"AT5G06100",14118,0.510504429578738,62,0.548672566371681,0.104021963629521,0.452057963532387
"AT1G06280",13633,0.492966913758814,60,0.530973451327434,0.107148906949908,0.452125756716584
"AT1G69180",7396,0.267438076297234,34,0.300884955752212,0.170007091034242,0.45671822963621
"AT1G74840",7603,0.27492316036883,27,0.238938053097345,-0.202391814382539,0.460781108109159
"AT2G41690",1104,0.0399204483818478,6,0.0530973451327434,0.411511803131086,0.463871342237584
"AT3G10480",8396,0.303597902730067,38,0.336283185840708,0.147514821339531,0.474046567613577
"AT5G62320",3665,0.132525763876333,12,0.106194690265487,-0.319561223111914,0.488362911358816
"AT3G10500",5926,0.214283131440969,27,0.238938053097345,0.157118350390287,0.493615810269161
"AT1G34370",1279,0.0462484180075936,3,0.0265486725663717,-0.800764288972382,0.496710052642691
"AT1G72010",2427,0.087759898752486,12,0.106194690265487,0.275077866758122,0.503465050152684
"AT3G26790",2463,0.089061652504068,12,0.106194690265487,0.253835347410295,0.507271722136994
"AT3G04030",12117,0.438148616886639,53,0.469026548672566,0.0982492823270561,0.508694835052685
"AT1G16490",12389,0.44798408967637,47,0.415929203539823,-0.107109511185298,0.509421575342586
"AT3G26620",1361,0.0492135237750859,7,0.0619469026548673,0.331977329741709,0.50957641037114
"AT3G50260",14013,0.506707647803291,61,0.539823008849557,0.0913328662296351,0.510874732467787
"AT1G77920",13618,0.492424516362321,52,0.460176991150442,-0.0977137405223684,0.511324972132346
"AT5G60850",13802,0.499077924425963,60,0.530973451327434,0.089374637155627,0.511555789656066
"AT5G65210",7098,0.25666244802025,32,0.283185840707965,0.141876900127152,0.518805114538838
"AT1G68670",7431,0.268703670222383,27,0.238938053097345,-0.169379392615951,0.525249215919019
"AT5G08520",7535,0.272464292171398,34,0.300884955752212,0.143144803953251,0.526087082839585
"AT3G15170",2763,0.0999096004339179,13,0.115044247787611,0.2034936305167,0.532172928895968
"AT4G05100",2835,0.102513107937082,9,0.079646017699115,-0.36413425919918,0.534471644173368
"AT2G23340",8044,0.29086964382571,36,0.31858407079646,0.131301394325059,0.534553296243611
"AT4G34410",4818,0.17421804375339,22,0.194690265486726,0.160286699586926,0.536482124731023
"AT5G39820",705,0.0254926776351473,4,0.0353982300884956,0.473594311901947,0.539480496061715
"AT1G59640",1651,0.0596998734406075,8,0.0707964601769911,0.245949354274841,0.551206327301778
"AT2G30340",3210,0.116073042849394,15,0.132743362831858,0.193606772786957,0.556636290081742
"AT5G66300",3403,0.123051889350931,16,0.141592920353982,0.202482323223093,0.565489888307968
"AT1G79580",15995,0.578376423793166,62,0.548672566371681,-0.0760633024280617,0.567865711092733
"AT5G60130",12890,0.466100162719219,56,0.495575221238938,0.0884640379966905,0.571896640492022
"AT4G31800",14136,0.511155306454529,61,0.539823008849557,0.0787247721993691,0.57305553016733
"AT1G46768",1889,0.0683059121316218,9,0.079646017699115,0.221591774242042,0.575447034911241
"AT1G02250",6448,0.233158560838908,29,0.256637168141593,0.138418725787704,0.577914990952387
"AT5G18450",2095,0.0757548363767854,10,0.0884955752212389,0.224267325488748,0.591760954081094
"AT4G06746",2105,0.0761164346411137,10,0.0884955752212389,0.217397336121704,0.592951424992823
"AT5G58850",7641,0.276297233773278,34,0.300884955752212,0.122990855443088,0.598852635713686
"AT1G68200",4363,0.157765322726451,20,0.176991150442478,0.165897095698962,0.604978525155729
"AT1G76890",8416,0.304321099258724,37,0.327433628318584,0.105608135524745,0.609584164251097
"AT3G10580",4627,0.167311516904719,21,0.185840707964602,0.151529798401563,0.613658998174259
"AT3G03200",9183,0.332055686132707,40,0.353982300884956,0.0922520238273126,0.618519772340082
"AT1G18330",18086,0.65398662086422,77,0.68141592920354,0.0592745515267125,0.621129181095938
"AT4G18170",9623,0.347966009763153,42,0.371681415929204,0.0951201685479608,0.621798044558167
"AT5G61620",10442,0.377580907611643,40,0.353982300884956,-0.0931085892724638,0.629001768710666
"AT5G45300",2622,0.0948110649068885,12,0.106194690265487,0.163584289687501,0.630208124176297
"AT4G17980",11524,0.416705839811969,50,0.442477876106195,0.0865760038029537,0.633511357660211
"AT1G53910",5399,0.195226902910866,24,0.212389380530973,0.121559758459999,0.635339939739567
"AT4G23550",12033,0.435111191466281,52,0.460176991150442,0.0808047257935267,0.63548296872587
"AT5G63090",1184,0.0428132344964744,3,0.0265486725663717,-0.689417105719693,0.637477269009614
"AT3G15270",14608,0.528222744530826,57,0.504424778761062,-0.0665072766313797,0.638234768174504
"AT5G67190",13413,0.485011751943591,52,0.460176991150442,-0.0758308539346069,0.63839697538178
"AT1G77200",14558,0.526414753209185,57,0.504424778761062,-0.0615607757255036,0.639247334699427
"AT2G20110",13568,0.49061652504068,58,0.513274336283186,0.0651342997524723,0.639331440056276
"AT4G38170",6164,0.222889170131983,27,0.238938053097345,0.100310114836786,0.652481785769922
"AT1G54330",6180,0.223467727354909,27,0.238938053097345,0.0965701385598297,0.653282277252904
"AT1G36060",3127,0.113071777255469,14,0.123893805309735,0.131865177320665,0.657038252902664
"AT3G60530",1361,0.0492135237750859,4,0.0353982300884956,-0.475377592315895,0.663812241937529
"AT1G44830",1398,0.0505514373531007,4,0.0353982300884956,-0.514074886187336,0.665238113993491
"AT1G02230",7245,0.261977942505876,27,0.238938053097345,-0.132808713092724,0.668756930017654
"AT5G04390",7462,0.269824624841801,28,0.247787610619469,-0.122917963571077,0.671955175668621
"AT3G11440",8251,0.298354727897306,36,0.31858407079646,0.0946454950811581,0.680931336797675
"AT1G13450",418,0.0151148074489242,2,0.0176991150442478,0.227714627107221,0.689780452599555
"AT1G13260",9335,0.337551979750497,40,0.353982300884956,0.0685675469618987,0.692181450598562
"AT5G11510",1732,0.062628819381667,8,0.0707964601769911,0.176850544461374,0.695670265370726
"AT5G19790",10668,0.385753028385464,41,0.36283185840708,-0.0883763457447435,0.699253262236204
"AT1G34180",10965,0.396492496836015,47,0.415929203539823,0.069044419304782,0.700881777527409
"AT4G28500",15520,0.56120050623757,61,0.539823008849557,-0.0560298403235038,0.7047554038014
"AT2G18380",12550,0.453805821732056,49,0.433628318584071,-0.0656161404221898,0.70602187058464
"AT4G36780",4944,0.178774181883927,18,0.15929203539823,-0.166464267273963,0.712365349511381
"AT2G43000",4985,0.180256734767673,22,0.194690265486726,0.11112758853984,0.713193228348347
"AT1G51220",5129,0.185463749774001,19,0.168141592920354,-0.141460583345632,0.717155862756366
"AT1G76420",5263,0.190309166516001,23,0.20353982300885,0.0969660357523369,0.719242933758519
"AT1G76880",472,0.0170674380762972,2,0.0176991150442478,0.0524307098262617,0.71951885021077
"AT5G10510",511,0.0184776713071777,1,0.00884955752212389,-1.06210572174952,0.727427931172935
"AT4G18450",537,0.0194178267944314,1,0.00884955752212389,-1.13370451879731,0.729360610564993
"AT1G20910",6556,0.237063822093654,25,0.221238938053097,-0.0996701901366346,0.741246344128335
"AT4G25480",6745,0.243898029289459,29,0.256637168141593,0.0734520264800447,0.742942506933539
"AT2G31220",6890,0.24914120412222,26,0.230088495575221,-0.11477479026246,0.744200548660031
"AT2G33550",7131,0.257855722292533,27,0.238938053097345,-0.109927427312023,0.747017626999464
"AT5G47220",663,0.0239739649249684,3,0.0265486725663717,0.147171199796666,0.753984838642544
